# Forge target SRG mappings for Minecraft 1.20.1
# Generated by scripts/harvest-target-srg.py from MCPConfig and Mojang official mappings.
# KIND<TAB>MOJANG_OWNER<TAB>MOJANG_NAME<TAB>MOJANG_DESC<TAB>TARGET_SRG_NAME
FIELD	com/mojang/blaze3d/font/TrueTypeGlyphProvider$Glyph	width	I	f_83874_
FIELD	com/mojang/blaze3d/pipeline/MainTarget	DEFAULT_DIMENSIONS	Lcom/mojang/blaze3d/pipeline/MainTarget$Dimension;	f_166134_
FIELD	com/mojang/blaze3d/pipeline/MainTarget	DEFAULT_HEIGHT	I	f_166133_
FIELD	com/mojang/blaze3d/pipeline/MainTarget	DEFAULT_WIDTH	I	f_166132_
FIELD	com/mojang/blaze3d/pipeline/MainTarget$AttachmentState	VALUES	[Lcom/mojang/blaze3d/pipeline/MainTarget$AttachmentState;	f_166156_
FIELD	com/mojang/blaze3d/pipeline/MainTarget$Dimension	height	I	f_166169_
FIELD	com/mojang/blaze3d/pipeline/MainTarget$Dimension	width	I	f_166168_
FIELD	com/mojang/blaze3d/pipeline/RenderPipeline	isProcessing	Z	f_166181_
FIELD	com/mojang/blaze3d/pipeline/RenderPipeline	isRecording	Z	f_166180_
FIELD	com/mojang/blaze3d/pipeline/RenderPipeline	processedBuffer	I	f_83912_
FIELD	com/mojang/blaze3d/pipeline/RenderPipeline	recordingBuffer	I	f_83911_
FIELD	com/mojang/blaze3d/pipeline/RenderPipeline	renderCalls	Ljava/util/List;	f_83910_
FIELD	com/mojang/blaze3d/pipeline/RenderPipeline	renderingBuffer	I	f_83913_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	ALPHA_CHANNEL	I	f_166197_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	BLUE_CHANNEL	I	f_166196_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	GREEN_CHANNEL	I	f_166195_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	RED_CHANNEL	I	f_166194_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	clearChannels	[F	f_83921_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	colorTextureId	I	f_83923_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	depthBufferId	I	f_83924_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	filterMode	I	f_83922_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	frameBufferId	I	f_83920_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	height	I	f_83916_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	useDepth	Z	f_83919_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	viewHeight	I	f_83918_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	viewWidth	I	f_83917_
FIELD	com/mojang/blaze3d/pipeline/RenderTarget	width	I	f_83915_
FIELD	com/mojang/blaze3d/platform/ClipboardManager	FORMAT_UNAVAILABLE	I	f_166218_
FIELD	com/mojang/blaze3d/platform/ClipboardManager	clipboardScratchBuffer	Ljava/nio/ByteBuffer;	f_83986_
FIELD	com/mojang/blaze3d/platform/DebugMemoryUntracker	UNTRACK	Ljava/lang/invoke/MethodHandle;	f_83998_
FIELD	com/mojang/blaze3d/platform/DisplayData	fullscreenHeight	Ljava/util/OptionalInt;	f_84008_
FIELD	com/mojang/blaze3d/platform/DisplayData	fullscreenWidth	Ljava/util/OptionalInt;	f_84007_
FIELD	com/mojang/blaze3d/platform/DisplayData	height	I	f_84006_
FIELD	com/mojang/blaze3d/platform/DisplayData	isFullscreen	Z	f_84009_
FIELD	com/mojang/blaze3d/platform/DisplayData	width	I	f_84005_
FIELD	com/mojang/blaze3d/platform/GlDebug	CIRCULAR_LOG_SIZE	I	f_166220_
FIELD	com/mojang/blaze3d/platform/GlDebug	DEBUG_LEVELS	Ljava/util/List;	f_84032_
FIELD	com/mojang/blaze3d/platform/GlDebug	DEBUG_LEVELS_ARB	Ljava/util/List;	f_84033_
FIELD	com/mojang/blaze3d/platform/GlDebug	LOGGER	Lorg/slf4j/Logger;	f_84028_
FIELD	com/mojang/blaze3d/platform/GlDebug	MESSAGE_BUFFER	Ljava/util/Queue;	f_166221_
FIELD	com/mojang/blaze3d/platform/GlDebug	debugEnabled	Z	f_166223_
FIELD	com/mojang/blaze3d/platform/GlDebug	lastEntry	Lcom/mojang/blaze3d/platform/GlDebug$LogEntry;	f_166222_
FIELD	com/mojang/blaze3d/platform/GlDebug$LogEntry	count	I	f_166232_
FIELD	com/mojang/blaze3d/platform/GlDebug$LogEntry	id	I	f_166227_
FIELD	com/mojang/blaze3d/platform/GlDebug$LogEntry	message	Ljava/lang/String;	f_166231_
FIELD	com/mojang/blaze3d/platform/GlDebug$LogEntry	severity	I	f_166230_
FIELD	com/mojang/blaze3d/platform/GlDebug$LogEntry	source	I	f_166228_
FIELD	com/mojang/blaze3d/platform/GlDebug$LogEntry	type	I	f_166229_
FIELD	com/mojang/blaze3d/platform/GlStateManager$BlendState	dstAlpha	I	f_84581_
FIELD	com/mojang/blaze3d/platform/GlStateManager$BlendState	dstRgb	I	f_84579_
FIELD	com/mojang/blaze3d/platform/GlStateManager$BlendState	mode	Lcom/mojang/blaze3d/platform/GlStateManager$BooleanState;	f_84577_
FIELD	com/mojang/blaze3d/platform/GlStateManager$BlendState	srcAlpha	I	f_84580_
FIELD	com/mojang/blaze3d/platform/GlStateManager$BlendState	srcRgb	I	f_84578_
FIELD	com/mojang/blaze3d/platform/GlStateManager$BooleanState	enabled	Z	f_84586_
FIELD	com/mojang/blaze3d/platform/GlStateManager$BooleanState	state	I	f_84585_
FIELD	com/mojang/blaze3d/platform/GlStateManager$ColorLogicState	enable	Lcom/mojang/blaze3d/platform/GlStateManager$BooleanState;	f_84603_
FIELD	com/mojang/blaze3d/platform/GlStateManager$ColorLogicState	op	I	f_84604_
FIELD	com/mojang/blaze3d/platform/GlStateManager$ColorMask	alpha	Z	f_84611_
FIELD	com/mojang/blaze3d/platform/GlStateManager$ColorMask	blue	Z	f_84610_
FIELD	com/mojang/blaze3d/platform/GlStateManager$ColorMask	green	Z	f_84609_
FIELD	com/mojang/blaze3d/platform/GlStateManager$ColorMask	red	Z	f_84608_
FIELD	com/mojang/blaze3d/platform/GlStateManager$CullState	enable	Lcom/mojang/blaze3d/platform/GlStateManager$BooleanState;	f_84621_
FIELD	com/mojang/blaze3d/platform/GlStateManager$CullState	mode	I	f_84622_
FIELD	com/mojang/blaze3d/platform/GlStateManager$DepthState	func	I	f_84628_
FIELD	com/mojang/blaze3d/platform/GlStateManager$DepthState	mask	Z	f_84627_
FIELD	com/mojang/blaze3d/platform/GlStateManager$DepthState	mode	Lcom/mojang/blaze3d/platform/GlStateManager$BooleanState;	f_84626_
FIELD	com/mojang/blaze3d/platform/GlStateManager$LogicOp	value	I	f_84715_
FIELD	com/mojang/blaze3d/platform/GlStateManager$PolygonOffsetState	factor	F	f_84727_
